"","公司名稱","分公司統一編號","分公司地址","city","lon","lat"
"1321","統一超商股份有限公司",27252318,"雲林縣斗六市社口里大學路2段579號","雲林縣",120.542479,23.697557
"1322","統一超商股份有限公司",27252324,"臺北市大同區延平北路4段16、18號1樓","臺北市",121.5107612,25.0691605
"1323","統一超商股份有限公司",27252345,"桃園市八德區白鷺里永豐南路72號1樓","桃園市",121.2792591,24.9603995
"1324","統一超商股份有限公司",27252598,"高雄市新興區中山一路279號1樓","高雄市",120.30204,22.635646
"1325","統一超商股份有限公司",27252979,"雲林縣麥寮鄉施厝村16鄰施厝238號1樓","雲林縣",120.2828879,23.795138
"1326","統一超商股份有限公司",27253029,"臺南市關廟區香洋村中山路1段203號1樓","臺南市",120.3317677,22.9587984
"1327","統一超商股份有限公司",27253338,"高雄市前鎮區鎮陽里前鎮街278、280號1樓","高雄市",120.3082416,22.5921589
"1328","統一超商股份有限公司",27253631,"高雄市苓雅區興中一路138號1樓","高雄市",120.3102637,22.6177571
"1329","統一超商股份有限公司",27253647,"高雄市三民區鼎新路82、86、88號1樓","高雄市",120.3233488,22.6627412
"1330","統一超商股份有限公司",27253652,"高雄市楠梓區惠豐里德民路115號1樓","高雄市",120.31631,22.730614
"1331","統一超商股份有限公司",27253668,"臺南市新營區埤寮里1鄰中正路530號","臺南市",120.3165052,23.3294259
"1332","統一超商股份有限公司",27254006,"基隆市安樂區基金一路135巷21弄2-1號1樓","基隆市",121.7096558,25.1401688
"1333","統一超商股份有限公司",27254012,"臺中市龍井區新興路18號1樓","臺中市",120.58992,24.180994
"1334","統一超商股份有限公司",27254054,"臺南市東區大學路西段53號1樓","臺南市",120.2169355,22.9963236
"1335","統一超商股份有限公司",27254060,"臺南市安南區塭南里7鄰安昌街101號1樓","臺南市",120.2187014,23.0696099
"1336","統一超商股份有限公司",27254081,"臺中市潭子區中山路2段585-1號1樓","臺中市",120.7057687,24.2185488
"1337","統一超商股份有限公司",27254097,"臺中市南區學府路70、70-1、72號1樓","臺中市",120.675283,24.1269234
"1338","統一超商股份有限公司",27254131,"新北市樹林區彭厝里太平路150巷1號1樓","新北市",121.4184696,24.9779391
"1339","統一超商股份有限公司",27254147,"臺北市士林區天母東路8巷96、98號1樓","臺北市",121.5300524,25.1143244
"1340","統一超商股份有限公司",27254738,"澎湖縣馬公市井垵里1-18號1樓","澎湖縣",119.575892,23.51942
"1341","統一超商股份有限公司",27254765,"桃園市大溪區仁和路2段319、321、323號1樓","桃園市",121.2615817,24.9059855
"1342","統一超商股份有限公司",27254786,"高雄市苓雅區意誠里新光路64、66號1樓","高雄市",120.301225,22.6112962
"1343","統一超商股份有限公司",27255032,"彰化縣北斗鎮中和里斗中路319號1樓","彰化縣",120.5442361,23.8705342
"1344","統一超商股份有限公司",27255292,"屏東縣屏東市廣東路1588、1590、1592號1樓","屏東縣",120.4747783,22.6827753
"1345","統一超商股份有限公司",27255455,"桃園市桃園區光興里中山北路42號1樓及地下1樓","桃園市",121.303446,24.9931749
"1346","統一超商股份有限公司",27255504,"臺南市仁德區中洲村中洲1-16號","臺南市",120.2663298,22.9063115
"1347","統一超商股份有限公司",27255510,"臺南市仁德區中洲村中洲1-15號1樓","臺南市",120.2649438,22.9061323
"1348","統一超商股份有限公司",27255693,"臺南市新市區仁愛街169、171號1樓","臺南市",120.2932656,23.0745631
"1349","統一超商股份有限公司",27255954,"臺中市潭子區崇德路5段489號1樓","臺中市",120.6898705,24.2247111
"1350","統一超商股份有限公司",27255960,"彰化縣大村鄉中山路2段357、357-2號1樓","彰化縣",120.5615067,23.9926654
"1351","統一超商股份有限公司",27255976,"彰化縣彰化市林森路205號1樓","彰化縣",120.526782,24.0733959
"1352","統一超商股份有限公司",27256004,"嘉義縣大林鎮西林里忠孝路713號1樓","嘉義縣",120.4556588,23.6065224
"1353","統一超商股份有限公司",27256200,"新北市三重區長安街71號1樓","新北市",121.5013537,25.0673746
"1354","統一超商股份有限公司",27256216,"桃園市平鎮區東勢里金凌路5段255號","桃園市",121.231104,24.9044499
"1355","統一超商股份有限公司",27256237,"桃園市大園區民族路1號","桃園市",121.3065737,24.9963112
"1356","統一超商股份有限公司",27256243,"新北市樹林區太順街49巷2號1樓","新北市",121.4178585,24.9790873
"1357","統一超商股份有限公司",27256503,"臺南市仁德區中洲村7鄰中洲276-17號","臺南市",120.2509746,22.9077413
"1358","統一超商股份有限公司",27256686,"桃園市八德區陸光街45號1樓","桃園市",121.2976147,24.9612579
"1359","統一超商股份有限公司",27256715,"屏東縣內埔鄉龍潭村昭勝路218、220號1樓","屏東縣",120.60065,22.6731659
"1360","統一超商股份有限公司",27256721,"屏東縣屏東市大連里豐年街1號1樓及建豐路26號1樓","屏東縣",120.5087449,22.6760825
"1361","統一超商股份有限公司",27256898,"宜蘭縣三星鄉大洲村大洲路54之10號1樓、上將路2段357號1樓","宜蘭縣",121.7316984,24.6951646
"1362","統一超商股份有限公司",27256905,"臺北市士林區天玉街8號","臺北市",121.5269152,25.1198237
"1363","統一超商股份有限公司",27256932,"新北市中和區復興路19號1樓","新北市",121.5057556,24.9897191
"1364","統一超商股份有限公司",27256948,"新竹市忠孝路430、432號1樓","新竹市",120.983294,24.803103
"1365","統一超商股份有限公司",27257236,"基隆市安樂區基金三路75、75-1號1樓","基隆市",121.696711,25.154696
"1366","統一超商股份有限公司",27257242,"新北市永和區仁愛路302、304號1樓","新北市",121.5033887,25.0080066
"1367","統一超商股份有限公司",27257257,"宜蘭縣礁溪鄉中山路1段175號1樓","宜蘭縣",121.7707129,24.8209505
"1368","統一超商股份有限公司",27257284,"臺北市中山區長春路182號1、2樓","臺北市",121.5329008,25.0563116
"1369","統一超商股份有限公司",27257290,"新竹市鐵道路3段2號1樓","新竹市",120.9612222,24.819801
"1370","統一超商股份有限公司",27257307,"臺中市西區忠明南路192號1樓","臺中市",120.6571176,24.1428456
"1371","統一超商股份有限公司",27257432,"臺南市七股區大埕村272號1樓","臺南市",120.149988,23.1476279
"1372","統一超商股份有限公司",27257448,"桃園市楊梅區新農街2段146、148號1樓、三民北路177號1樓","桃園市",121.1696241,24.912609
"1373","統一超商股份有限公司",27257469,"臺中市大雅區雅潭路四段81號1樓","臺中市",120.6659237,24.2167012
"1374","統一超商股份有限公司",27257475,"臺中市大雅區雅環路2段320號1樓","臺中市",120.6480835,24.2294036
"1375","統一超商股份有限公司",27257480,"臺東縣鹿野鄉鹿野村中華路1段430號1樓","臺東縣",121.1362322,22.9104778
"1376","統一超商股份有限公司",27257496,"臺北市內湖區紫雲里星雲街136號1樓","臺北市",121.5949685,25.0798669
"1377","統一超商股份有限公司",27257518,"臺北市文山區萬年里羅斯福路5段170巷33、35號1樓","臺北市",121.5365864,25.0046161
"1378","統一超商股份有限公司",27257670,"新北市三峽區國光街35號1、B1樓","新北市",121.3751702,24.9373258
"1379","統一超商股份有限公司",27257685,"桃園市中壢區明德里2鄰長沙路8、10號1樓","桃園市",121.2285458,24.9483046
"1380","統一超商股份有限公司",27257691,"臺南市中西區法華里大同路1段218號1樓","臺南市",120.211252,22.982485
"1381","統一超商股份有限公司",27257720,"臺南市善化區田寮里7鄰六分寮74-1號1樓","臺南市",120.3046289,23.1478822
"1382","統一超商股份有限公司",27257735,"臺南市官田區湖山村98之5號1樓","臺南市",120.3550808,23.1948768
"1383","統一超商股份有限公司",27257741,"基隆市安樂區麥金路427號1樓","基隆市",121.7196777,25.1250036
"1384","統一超商股份有限公司",27257762,"南投縣水里鄉中山路一段540號1樓","南投縣",120.8506933,23.8116045
"1385","統一超商股份有限公司",27257778,"高雄市林園區中厝村中厝路125、127號1樓","高雄市",120.3988302,22.5297441
"1386","統一超商股份有限公司",27257974,"苗栗縣銅鑼鄉中興一街1號","苗栗縣",120.8015413,24.494557
"1387","統一超商股份有限公司",27257995,"新北市蘆洲區長榮路679號","新北市",121.4602569,25.0921573
"1388","統一超商股份有限公司",27258066,"臺中市大里區立新路350號1樓、立新二街5號1樓","臺中市",120.6994954,24.1044883
"1389","統一超商股份有限公司",27258072,"屏東縣里港鄉三�L村三和路119之1號1樓","屏東縣",120.4972454,22.8053196
"1390","統一超商股份有限公司",27258158,"臺北市中正區羅斯福路3段80、82號1樓","臺北市",121.5263579,25.0219837
"1391","統一超商股份有限公司",27258164,"高雄市鳳山區鎮南里龍成路242-1號1樓","高雄市",120.3308108,22.5992681
"1392","統一超商股份有限公司",27258410,"臺北市內湖區內湖路1段737巷35號1樓","臺北市",121.5787341,25.0797449
"1393","統一超商股份有限公司",27258426,"嘉義市西區新厝里8鄰友愛路711號1樓","嘉義市",120.438731,23.4917203
"1394","統一超商股份有限公司",27258805,"高雄市鳳山區文德里濱山街12號1樓","高雄市",120.3511294,22.6456192
"1395","統一超商股份有限公司",27258811,"臺東縣綠島鄉南寮村南寮路139號1樓","臺東縣",121.468803,22.6685186
"1396","統一超商股份有限公司",27259017,"新北市貢寮區福隆村興隆街24-1號1樓","新北市",121.9444987,25.0167487
"1397","統一超商股份有限公司",27259023,"高雄市鳳山區忠義里光復路1段193號1樓","高雄市",120.3494018,22.6291328
"1398","統一超商股份有限公司",27259136,"屏東縣竹田鄉竹田村中正路84、86號1樓","屏東縣",120.5445269,22.5854116
"1399","統一超商股份有限公司",27259157,"高雄市左營區菜公里自由三路292號1樓","高雄市",120.3121931,22.6740998
"1400","統一超商股份有限公司",27259163,"花蓮縣玉里鎮中山路2段135號1樓","花蓮縣",121.3141238,23.3354034
"1401","統一超商股份有限公司",27259179,"新北市汐止區智慧里大同路2段281號1樓","新北市",121.6534925,25.066423
"1402","統一超商股份有限公司",27259184,"新北市三峽區成福路241號1樓","新北市",121.4268481,24.9253858
"1403","統一超商股份有限公司",27259608,"新竹市學府路164號1樓","新竹市",120.985738,24.7973736
"1404","統一超商股份有限公司",27259614,"臺中市北屯區舊社里北屯路439之16號1樓","臺中市",120.700326,24.1786597
"1405","統一超商股份有限公司",27259620,"新竹市建華街2號1樓","新竹市",120.9742821,24.7934375
"1406","統一超商股份有限公司",27259635,"臺南市東區崇文里生產路299號1樓","臺南市",120.2297324,22.9652479
"1407","統一超商股份有限公司",27259641,"臺南市安南區鹿耳里鹽田路2號1樓","臺南市",120.1484185,23.0352222
"1408","統一超商股份有限公司",27259656,"臺北市萬華區富民里廣州街148號","臺北市",121.5005957,25.0365808
"1409","統一超商股份有限公司",27259678,"桃園市觀音區草漯里大觀路2段312-1號","桃園市",121.137152,25.0432609
"1410","統一超商股份有限公司",27922210,"花蓮縣花蓮市國安里林森路258號1樓","花蓮縣",121.6073753,23.9824286
"1411","統一超商股份有限公司",27922226,"臺北市松山區塔悠路31、33號1樓","臺北市",121.5714416,25.0507403
"1412","統一超商股份有限公司",27922247,"新北市蘆洲區長樂路55號1樓","新北市",121.4629196,25.086157
"1413","統一超商股份有限公司",27922289,"新竹縣竹北市光明一路158號1樓","新竹縣",121.016499,24.830447
"1414","統一超商股份有限公司",27922295,"臺中市霧峰區南柳村柳豐路422號1樓","臺中市",120.6879084,24.0455139
"1415","統一超商股份有限公司",27922979,"臺北市松山區撫遠街197、199號1樓","臺北市",121.5680337,25.0598707
"1416","統一超商股份有限公司",27922990,"臺南市安平區國平里文平路217號1樓","臺南市",120.1778003,22.9876637
"1417","統一超商股份有限公司",27923007,"高雄市前鎮區忠孝里三多二路437、439、441、441-1號1樓","高雄市",120.315771,22.617601
"1418","統一超商股份有限公司",27923013,"彰化縣和美鎮愛德路27號1樓","彰化縣",120.5006228,24.109266
"1419","統一超商股份有限公司",27923029,"臺中市大里區甲堤南路71號1樓","臺中市",120.6954339,24.1025867
"1420","統一超商股份有限公司",27923288,"新北市三重區新北大道二段258號1樓","新北市",121.4665771,25.0613878
"1421","統一超商股份有限公司",27923294,"臺南市中西區西湖里湖美街10號","臺南市",120.180201,22.9992371
"1422","統一超商股份有限公司",27923301,"臺南市永康區崑山里大仁街9-3、9-5號、臺南市永康區崑山里大仁街11巷1號1樓","臺南市",120.2567194,23.0003963
"1423","統一超商股份有限公司",27923442,"高雄市楠梓區藍田里藍昌路379號1樓","高雄市",120.2914159,22.7261859
"1424","統一超商股份有限公司",27923463,"新北市五股區新北市五股工業區五權路23號1樓","新北市",121.4499176,25.0665858
"1425","統一超商股份有限公司",27923479,"新北市三重區溪尾街29號1樓","新北市",121.4914714,25.0755743
"1426","統一超商股份有限公司",27923739,"臺北市文山區萬芳里萬和街6號2樓之1","臺北市",121.5673877,25.0019455
"1427","統一超商股份有限公司",27923914,"臺南市安南區安富里府安路5段155號1樓","臺南市",120.1981302,23.022811
"1428","統一超商股份有限公司",27923941,"雲林縣斗南鎮西岐里中興路160號","雲林縣",120.469039,23.6778728
"1429","統一超商股份有限公司",27924049,"新竹市振興路50號1樓","新竹市",120.9626039,24.7949205
"1430","統一超商股份有限公司",27924054,"南投縣水里鄉鉅工村民生路175號1樓","南投縣",120.8552615,23.8144764
"1431","統一超商股份有限公司",27924060,"臺南市永康區崑山里崑大路195號1樓","臺南市",120.2515482,22.9984988
"1432","統一超商股份有限公司",27924076,"高雄市鼓山區龍子里裕誠路2080號1樓","高雄市",120.2939073,22.656066
"1433","統一超商股份有限公司",27924147,"臺中市大里區大明路457號1樓","臺中市",120.676364,24.1148382
"1434","統一超商股份有限公司",27924152,"花蓮縣花蓮市中美路83-1、83-2號1樓","花蓮縣",121.6239169,23.9893499
"1435","統一超商股份有限公司",27924462,"臺北市內湖區星雲街17、17-1號1樓","臺北市",121.590576,25.078128
"1436","統一超商股份有限公司",27924527,"高雄市鼓山區明誠里明華路204號1樓","高雄市",120.2971861,22.6630643
"1437","統一超商股份有限公司",27924857,"臺北市南港區福德街373巷25號1樓","臺北市",121.5915506,25.0397098
"1438","統一超商股份有限公司",27924863,"苗栗縣竹南鎮龍山路1段162號1樓","苗栗縣",120.8665931,24.6921035
"1439","統一超商股份有限公司",27925080,"臺北市松山區健康路11號1樓","臺北市",121.552365,25.053223
"1440","統一超商股份有限公司",27925096,"新北市土城區承天路10、10-1號1樓","新北市",121.4372525,24.9648308
"1441","統一超商股份有限公司",27925125,"苗栗縣苗栗市中華路78號","苗栗縣",120.824847,24.571936
"1442","統一超商股份有限公司",27925130,"臺南市南區省躬里13鄰明興路917號","臺南市",120.1823659,22.933528
"1443","統一超商股份有限公司",27925434,"雲林縣西螺鎮河南里埔心路113-3號","雲林縣",120.4422769,23.7981481
"1444","統一超商股份有限公司",27925440,"臺南市關廟區埤頭里關新路2段7號1樓","臺南市",120.3082031,22.9968491
"1445","統一超商股份有限公司",27925455,"臺南市仁德區仁愛里大同路3段202號1樓","臺南市",120.217474,22.9570001
"1446","統一超商股份有限公司",27925461,"臺南市北區大道里北門路2段500號1樓","臺南市",120.216047,23.0093481
"1447","統一超商股份有限公司",27925477,"嘉義市西區車店里上海路147號1樓","嘉義市",120.432212,23.466016
"1448","統一超商股份有限公司",27925498,"嘉義縣梅山鄉梅北村中山路437號1樓","嘉義縣",120.5530373,23.5857586
"1449","統一超商股份有限公司",27925510,"新竹縣湖口鄉中華路54號","新竹縣",121.0106852,24.8730882
"1450","統一超商股份有限公司",27925526,"苗栗縣公館鄉館南村館南216-2號","苗栗縣",120.8279248,24.4947032
"1451","統一超商股份有限公司",27925531,"臺中市豐原區水源路695號1樓","臺中市",120.7268602,24.254705
"1452","統一超商股份有限公司",27925568,"新北市板橋區橋中一街104號","新北市",121.4466381,25.0118096
"1453","統一超商股份有限公司",27926258,"宜蘭縣五結鄉中正路1段174、176號","宜蘭縣",121.7703178,24.6910887
"1454","統一超商股份有限公司",27926285,"桃園市中壢區莊敬路141號","桃園市",121.2574989,24.9685887
"1455","統一超商股份有限公司",27926308,"新竹市親仁里仁愛街30號1樓","新竹市",120.9714057,24.8072963
"1456","統一超商股份有限公司",27926757,"桃園市桃園區大業路1段152號","桃園市",121.3161852,25.0072583
"1457","統一超商股份有限公司",27926763,"苗栗縣後龍鎮中華路52-8號","苗栗縣",120.7917212,24.61649
"1458","統一超商股份有限公司",27926779,"高雄市三民區本和里大福街211號1樓","高雄市",120.3261517,22.6579196
"1459","統一超商股份有限公司",27926790,"嘉義縣竹崎鄉中和村12鄰奮起湖178-1號","嘉義縣",120.6955584,23.5052319
"1460","統一超商股份有限公司",27927307,"新北市中和區錦和路402、404號1樓","新北市",121.4908777,24.9897717
"1461","統一超商股份有限公司",27927622,"新北市林口區忠孝路382號1樓","新北市",121.3695458,25.0713034
"1462","統一超商股份有限公司",27927860,"宜蘭縣冬山鄉香和村冬山路1段725號","宜蘭縣",121.794711,24.6324858
"1463","統一超商股份有限公司",27928024,"臺中市大里區美群路60號1樓","臺中市",120.70823,24.085405
"1464","統一超商股份有限公司",27928312,"桃園市八德區重慶路172號1樓","桃園市",121.2912463,24.9469059
"1465","統一超商股份有限公司",27928615,"臺中市潭子區潭興路3段51號1樓","臺中市",120.7033933,24.2114911
"1466","統一超商股份有限公司",27928636,"臺南市北區實踐里北門路3段2號","臺南市",120.2171141,23.0129949
"1467","統一超商股份有限公司",27928642,"嘉義縣太保市祥和一路東段29號","嘉義縣",120.2963228,23.4587597
"1468","統一超商股份有限公司",27928657,"臺北市中正區濟南路2段50、52號1樓","臺北市",121.5312141,25.0402722
"1469","統一超商股份有限公司",27928684,"苗栗縣頭份市後庄里幼英街131號1樓","苗栗縣",120.8945087,24.6993348
"1470","統一超商股份有限公司",27929038,"臺北市松山區復興北路179號","臺北市",121.544379,25.0542432
"1471","統一超商股份有限公司",27929044,"臺中市北區漢口路5段60、62、66號1樓","臺中市",120.6866511,24.1667843
"1472","統一超商股份有限公司",27929207,"臺北市松山區延壽街323號1樓","臺北市",121.560554,25.056713
"1473","統一超商股份有限公司",27929213,"新竹市延平路2段82、84號1樓","新竹市",120.9402023,24.8052653
"1474","統一超商股份有限公司",27929945,"臺南市安南區公學路4段180號","臺南市",120.1760588,23.0671209
"1475","統一超商股份有限公司",27929972,"新北市八里區龍木路2段230-1、230-2號1樓","新北市",121.4317922,25.1586216
"1476","統一超商股份有限公司",27929987,"基隆市中山區復興路328-6、328-7號1樓","基隆市",121.727309,25.149762
"1477","統一超商股份有限公司",27929993,"花蓮縣富里鄉富里村中山路167號1樓","花蓮縣",121.2481809,23.1763626
"1478","統一超商股份有限公司",27930008,"宜蘭縣宜蘭市延平里東港路30之22號","宜蘭縣",121.7676022,24.7516037
"1479","統一超商股份有限公司",27930387,"桃園市八德區大明路105、107號1樓","桃園市",121.2987908,24.9690629
"1480","統一超商股份有限公司",27930393,"桃園市八德區建國路165號1樓","桃園市",121.287134,24.9343779
"1481","統一超商股份有限公司",27930400,"桃園市龍潭區中豐路上林段121號1樓","桃園市",121.2082531,24.862835
"1482","統一超商股份有限公司",27930422,"新竹縣竹北市自強南路211號","新竹縣",121.0235778,24.8133693
"1483","統一超商股份有限公司",27930437,"臺中市西屯區工業區一路58之1號1樓","臺中市",120.6147614,24.1797245
"1484","統一超商股份有限公司",27930443,"臺中市北屯區軍功里東山路1段221號1樓","臺中市",120.7151949,24.174499
"1485","統一超商股份有限公司",27930464,"臺南市仁德區新田村4鄰勝利路139號1樓","臺南市",120.2178816,22.9951998
"1486","統一超商股份有限公司",27930470,"高雄市鳳山區二甲里鳳南一路25、27號1樓","高雄市",120.3406232,22.5934572
"1487","統一超商股份有限公司",27930680,"新北市新莊區中平路357號1樓","新北市",121.4445718,25.0517631
"1488","統一超商股份有限公司",27930696,"桃園市觀音區新生路1467之1號1樓 / 五福三街83號1樓","桃園市",121.1436755,25.0418578
"1489","統一超商股份有限公司",27930794,"臺北市中山區錦西街16號","臺北市",121.5213021,25.0602699
"1490","統一超商股份有限公司",27930801,"新北市鶯歌區南雅路34、36號1樓","新北市",121.3489982,24.9539687
"1491","統一超商股份有限公司",27930817,"桃園市桃園區春日路238、240號1樓","桃園市",121.3151354,24.9983906
"1492","統一超商股份有限公司",27930823,"屏東縣東港鎮鎮海路1-100號、1-26號1樓","屏東縣",120.4439018,22.4626213
"1493","統一超商股份有限公司",27930844,"桃園市桃園區力行路7號1樓","桃園市",121.3049651,25.0030689
"1494","統一超商股份有限公司",27930871,"新竹市自由路69號1樓","新竹市",120.980608,24.8130659
"1495","統一超商股份有限公司",27930886,"新竹市明湖路180號","新竹市",120.9683786,24.7917615
"1496","統一超商股份有限公司",27930892,"新竹縣湖口鄉新興路628、630號","新竹縣",121.007761,24.880122
"1497","統一超商股份有限公司",27930915,"新竹縣竹北市長春路1段388、390號","新竹縣",120.986997,24.8981469
"1498","統一超商股份有限公司",27931040,"桃園市大園區和平西路1段272號、276號1樓","桃園市",121.199189,25.060033
"1499","統一超商股份有限公司",27931055,"桃園市中壢區華美一路132、136號1樓","桃園市",121.2609417,24.9532102
"1500","統一超商股份有限公司",27931061,"桃園市平鎮區中興路平鎮段349、351、353號1樓","桃園市",121.1915442,24.9023828
"1501","統一超商股份有限公司",27931098,"臺中市龍井區遠東街3號","臺中市",120.5877151,24.1912393
"1502","統一超商股份有限公司",27931105,"臺中市南區復興路1段128號","臺中市",120.6524795,24.1126751
"1503","統一超商股份有限公司",27931421,"高雄市杉林區月眉村17鄰清水路46、46-1、48號1樓","高雄市",120.5320901,22.9639497
"1504","統一超商股份有限公司",27931463,"臺北市大安區敦化南路2段63巷7號1樓","臺北市",121.5495688,25.0311174
"1505","統一超商股份有限公司",27931479,"新北市新莊區中榮街43、47號1樓","新北市",121.4496174,25.0527163
"1506","統一超商股份有限公司",27931484,"臺中市南區三民西路377號、西川一路1號","臺中市",120.6554708,24.1293415
"1507","統一超商股份有限公司",27931490,"臺中市神岡區中正路100號1樓","臺中市",120.6561585,24.2585862
"1508","統一超商股份有限公司",27931506,"臺中市神岡區民生路48-7、48-8、48-9號1樓","臺中市",120.6802245,24.2448267
"1509","統一超商股份有限公司",27931962,"桃園市平鎮區中豐路1段98號1樓","桃園市",121.2137001,24.9297276
"1510","統一超商股份有限公司",27931983,"苗栗縣竹南鎮公義路1681、1683、1685號1樓","苗栗縣",120.9043441,24.7244514
"1511","統一超商股份有限公司",27931999,"高雄市岡山區灣裡里7鄰岡山北路150號1樓","高雄市",120.2799229,22.8118974
"1512","統一超商股份有限公司",27932006,"臺南市北區成德里18鄰北安路1段189號1樓","臺南市",120.2086741,23.0174286
"1513","統一超商股份有限公司",27932049,"臺南市東區富強里11鄰裕農路320號1樓","臺南市",120.2292519,22.9867532
"1514","統一超商股份有限公司",27932054,"臺南市白河區昇安里1鄰三間厝2-56號1樓","臺南市",120.4252893,23.3629999
"1515","統一超商股份有限公司",27932060,"臺南市永康區二王里二王路139號","臺南市",120.2489162,23.0187708
"1516","統一超商股份有限公司",27932081,"高雄市大樹區九曲村18鄰九曲路99號1樓","高雄市",120.420802,22.6480051
"1517","統一超商股份有限公司",27932097,"高雄市大樹區溪埔村6鄰溪埔路369號1樓","高雄市",120.443286,22.7226143
"1518","統一超商股份有限公司",27932104,"高雄市路竹區文南村中華路124號1樓","高雄市",NA,NA
"1519","統一超商股份有限公司",27932110,"高雄市岡山區臺上里嘉新東路136號1樓","高雄市",120.2986397,22.8076076
"1520","統一超商股份有限公司",27932126,"臺北市文山區景行里羅斯福路6段391號","臺北市",121.5408332,24.9924886
"1521","統一超商股份有限公司",27932131,"臺北市萬華區忠德里東園街28巷56、58號1樓","臺北市",121.494457,25.0262149
"1522","統一超商股份有限公司",27932147,"新北市板橋區宏國路27號","新北市",121.4676445,25.0316693
"1523","統一超商股份有限公司",27932168,"臺中市北屯區松安里14鄰崇德六路1段47號","臺中市",120.6963758,24.1797353
"1524","統一超商股份有限公司",27932195,"嘉義縣竹崎鄉竹崎村10鄰中山路111號1樓","嘉義縣",120.550705,23.521377
"1525","統一超商股份有限公司",27932499,"新竹市忠孝路1號","新竹市",120.9897528,24.8006042
"1526","統一超商股份有限公司",27932505,"基隆市仁愛區港西街5號","基隆市",121.7394049,25.1324216
"1527","統一超商股份有限公司",27932511,"新北市中和區忠孝街37巷2號","新北市",121.5111259,24.983585
"1528","統一超商股份有限公司",27932527,"新北市汐止區新臺五路2段80號1樓","新北市",121.6623037,25.065851
"1529","統一超商股份有限公司",27932548,"高雄市湖內區葉厝村保生路135號1樓","高雄市",120.2186355,22.9089077
"1530","統一超商股份有限公司",27932553,"高雄市楠梓區瑞屏路80-5、80-6、80-7號1樓","高雄市",120.3112831,22.7239582
"1531","統一超商股份有限公司",27932569,"臺北市萬華區西藏路125巷17號及129-9號","臺北市",121.5025729,25.0279491
"1532","統一超商股份有限公司",27932603,"新北市板橋區縣民大道3段270巷2、6號","新北市",121.4781683,25.0232979
"1533","統一超商股份有限公司",27932625,"新北市金山區清水路52號","新北市",121.629406,25.2350857
"1534","統一超商股份有限公司",27932630,"新北市新莊區中和街61號1樓","新北市",121.4474639,25.0469849
"1535","統一超商股份有限公司",27932646,"臺中市梧棲區永興路1段112號","臺中市",120.545456,24.2272571
"1536","統一超商股份有限公司",27932651,"臺中市梧棲區大智路1017號1樓","臺中市",120.5411448,24.2569675
"1537","統一超商股份有限公司",27932667,"臺中市后里區福美路17號1樓","臺中市",120.7286185,24.3259926
"1538","統一超商股份有限公司",27932673,"臺中市豐原區豐勢路2段680號1樓","臺中市",120.7502458,24.2688047
"1539","統一超商股份有限公司",27932701,"南投縣竹山鎮中山里20鄰自強路176號","南投縣",120.6793818,23.75072
"1540","統一超商股份有限公司",27932717,"澎湖縣馬公市陽明里中華路175號1樓","澎湖縣",119.5742696,23.5718969
"1541","統一超商股份有限公司",27932723,"屏東縣車城鄉溫泉村溫泉路125號1樓","屏東縣",120.7485578,22.0940699
"1542","統一超商股份有限公司",27932771,"臺南市仁德區保安村20鄰文賢路1段576號1樓","臺南市",120.2308682,22.9310933
"1543","統一超商股份有限公司",27932786,"臺南市麻豆區中興里9鄰興國路40號之10","臺南市",120.24761,23.1807199
"1544","統一超商股份有限公司",27932940,"澎湖縣西嶼鄉外垵村113號1樓","澎湖縣",119.4810668,23.5647339
"1545","統一超商股份有限公司",27933167,"新北市三重區三和路4段390巷2號1樓","新北市",121.481901,25.078971
"1546","統一超商股份有限公司",27933173,"新北市三重區重安街60、60之1號1樓","新北市",121.4911046,25.0573652
"1547","統一超商股份有限公司",27933407,"彰化縣鹿港鎮彰鹿路5段7號","彰化縣",120.4794557,24.0488229
"1548","統一超商股份有限公司",27933413,"高雄市三民區寶德里覺民路338號1樓","高雄市",120.3352598,22.6404308
"1549","統一超商股份有限公司",27933429,"屏東縣潮州鎮三共里北門路2、6號1樓","屏東縣",120.5489723,22.556809
"1550","統一超商股份有限公司",27933440,"花蓮縣花蓮市府前路638、640號1樓","花蓮縣",121.6189558,24.0048151
"1551","統一超商股份有限公司",27933455,"臺北市信義區光復南路419巷41號","臺北市",121.55849,25.036607
"1552","統一超商股份有限公司",27933461,"新北市板橋區漢生東路309號1樓","新北市",121.4718355,25.0082403
"1553","統一超商股份有限公司",27933624,"新北市汐止區建成路160巷2號","新北市",121.6618143,25.0735066
"1554","統一超商股份有限公司",27933639,"新北市新店區北宜路1段120、122號1樓","新北市",121.5394225,24.9550142
"1555","統一超商股份有限公司",27933645,"基隆市安樂區安一路172、174號1樓","基隆市",121.7318827,25.1326822
"1556","統一超商股份有限公司",27933650,"嘉義縣東石鄉永屯村35附18號","嘉義縣",120.1735157,23.459826
"1557","統一超商股份有限公司",27933820,"雲林縣斗六市龍潭路14-1號","雲林縣",120.529343,23.692121
"1558","統一超商股份有限公司",27933835,"雲林縣斗六市明德北路1段110號","雲林縣",120.5509546,23.7174407
"1559","統一超商股份有限公司",27933841,"臺南市善化區坐駕里12鄰大成路319號","臺南市",120.2981915,23.1296191
"1560","統一超商股份有限公司",27933960,"高雄市三民區覺民路238號1樓","高雄市",120.3389285,22.6397785
